rt,response,vdiff,participant_id
2.817,-1,0.0,44
2.267,1,1.0,44
1.2,1,3.0,44
1.217,1,2.0,44
1.75,-1,-2.0,44
1.283,-1,-2.0,44
1.017,1,0.0,44
1.467,-1,-2.0,44
1.6,1,2.0,44
1.101,-1,3.0,44
1.834,1,-2.0,44
1.884,1,2.0,44
0.984,1,-1.0,44
1.383,-1,0.0,44
1.217,1,1.0,44
1.317,-1,-2.0,44
1.05,1,3.0,44
